utterance_id,alpha,beta,mask_id,kept_tokens,total_tokens,transcript,wav_path
1079,0.5,0.5,2,7,16,Do neurons in artificial neural networks do anything other than extract features of the training dataset?,outputs/alpha_search/auto_all/masked_wavs/utt01079_a0.5_m02.wav
1079,0.6,0.4,0,6,16,Do neurons in artificial neural networks do anything other than extract features of the training dataset?,outputs/alpha_search/auto_all/masked_wavs/utt01079_a0.6_m00.wav
1079,0.6,0.4,1,7,16,Do neurons in artificial neural networks do anything other than extract features of the training dataset?,outputs/alpha_search/auto_all/masked_wavs/utt01079_a0.6_m01.wav
1079,0.6,0.4,2,8,16,Do neurons in artificial neural networks do anything other than extract features of the training dataset?,outputs/alpha_search/auto_all/masked_wavs/utt01079_a0.6_m02.wav
1079,0.7,0.30000000000000004,0,7,16,Do neurons in artificial neural networks do anything other than extract features of the training dataset?,outputs/alpha_search/auto_all/masked_wavs/utt01079_a0.7_m00.wav
1079,0.7,0.30000000000000004,1,8,16,Do neurons in artificial neural networks do anything other than extract features of the training dataset?,outputs/alpha_search/auto_all/masked_wavs/utt01079_a0.7_m01.wav
1079,0.7,0.30000000000000004,2,8,16,Do neurons in artificial neural networks do anything other than extract features of the training dataset?,outputs/alpha_search/auto_all/masked_wavs/utt01079_a0.7_m02.wav
1079,0.8,0.19999999999999996,0,8,16,Do neurons in artificial neural networks do anything other than extract features of the training dataset?,outputs/alpha_search/auto_all/masked_wavs/utt01079_a0.8_m00.wav
1079,0.8,0.19999999999999996,1,9,16,Do neurons in artificial neural networks do anything other than extract features of the training dataset?,outputs/alpha_search/auto_all/masked_wavs/utt01079_a0.8_m01.wav
1079,0.8,0.19999999999999996,2,11,16,Do neurons in artificial neural networks do anything other than extract features of the training dataset?,outputs/alpha_search/auto_all/masked_wavs/utt01079_a0.8_m02.wav
1079,0.9,0.09999999999999998,0,6,16,Do neurons in artificial neural networks do anything other than extract features of the training dataset?,outputs/alpha_search/auto_all/masked_wavs/utt01079_a0.9_m00.wav
1079,0.9,0.09999999999999998,1,6,16,Do neurons in artificial neural networks do anything other than extract features of the training dataset?,outputs/alpha_search/auto_all/masked_wavs/utt01079_a0.9_m01.wav
1079,0.9,0.09999999999999998,2,9,16,Do neurons in artificial neural networks do anything other than extract features of the training dataset?,outputs/alpha_search/auto_all/masked_wavs/utt01079_a0.9_m02.wav
1080,0.5,0.5,0,8,16,"How can one understand the statement: ""the heart of a statesman should be in his head""?",outputs/alpha_search/auto_all/masked_wavs/utt01080_a0.5_m00.wav
1080,0.5,0.5,1,8,16,"How can one understand the statement: ""the heart of a statesman should be in his head""?",outputs/alpha_search/auto_all/masked_wavs/utt01080_a0.5_m01.wav
1080,0.5,0.5,2,12,16,"How can one understand the statement: ""the heart of a statesman should be in his head""?",outputs/alpha_search/auto_all/masked_wavs/utt01080_a0.5_m02.wav
1080,0.6,0.4,0,10,16,"How can one understand the statement: ""the heart of a statesman should be in his head""?",outputs/alpha_search/auto_all/masked_wavs/utt01080_a0.6_m00.wav
1080,0.6,0.4,1,10,16,"How can one understand the statement: ""the heart of a statesman should be in his head""?",outputs/alpha_search/auto_all/masked_wavs/utt01080_a0.6_m01.wav
1080,0.6,0.4,2,6,16,"How can one understand the statement: ""the heart of a statesman should be in his head""?",outputs/alpha_search/auto_all/masked_wavs/utt01080_a0.6_m02.wav
1080,0.7,0.30000000000000004,0,7,16,"How can one understand the statement: ""the heart of a statesman should be in his head""?",outputs/alpha_search/auto_all/masked_wavs/utt01080_a0.7_m00.wav
1080,0.7,0.30000000000000004,1,6,16,"How can one understand the statement: ""the heart of a statesman should be in his head""?",outputs/alpha_search/auto_all/masked_wavs/utt01080_a0.7_m01.wav
1080,0.7,0.30000000000000004,2,7,16,"How can one understand the statement: ""the heart of a statesman should be in his head""?",outputs/alpha_search/auto_all/masked_wavs/utt01080_a0.7_m02.wav
1080,0.8,0.19999999999999996,0,11,16,"How can one understand the statement: ""the heart of a statesman should be in his head""?",outputs/alpha_search/auto_all/masked_wavs/utt01080_a0.8_m00.wav
1080,0.8,0.19999999999999996,1,8,16,"How can one understand the statement: ""the heart of a statesman should be in his head""?",outputs/alpha_search/auto_all/masked_wavs/utt01080_a0.8_m01.wav
1080,0.8,0.19999999999999996,2,9,16,"How can one understand the statement: ""the heart of a statesman should be in his head""?",outputs/alpha_search/auto_all/masked_wavs/utt01080_a0.8_m02.wav
1080,0.9,0.09999999999999998,0,11,16,"How can one understand the statement: ""the heart of a statesman should be in his head""?",outputs/alpha_search/auto_all/masked_wavs/utt01080_a0.9_m00.wav
1080,0.9,0.09999999999999998,1,10,16,"How can one understand the statement: ""the heart of a statesman should be in his head""?",outputs/alpha_search/auto_all/masked_wavs/utt01080_a0.9_m01.wav
1080,0.9,0.09999999999999998,2,9,16,"How can one understand the statement: ""the heart of a statesman should be in his head""?",outputs/alpha_search/auto_all/masked_wavs/utt01080_a0.9_m02.wav
1081,0.5,0.5,0,2,8,What foods are highest in polyunsaturated fatty acids?,outputs/alpha_search/auto_all/masked_wavs/utt01081_a0.5_m00.wav
1081,0.5,0.5,1,5,8,What foods are highest in polyunsaturated fatty acids?,outputs/alpha_search/auto_all/masked_wavs/utt01081_a0.5_m01.wav
1081,0.5,0.5,2,6,8,What foods are highest in polyunsaturated fatty acids?,outputs/alpha_search/auto_all/masked_wavs/utt01081_a0.5_m02.wav
1081,0.6,0.4,0,4,8,What foods are highest in polyunsaturated fatty acids?,outputs/alpha_search/auto_all/masked_wavs/utt01081_a0.6_m00.wav
1081,0.6,0.4,1,4,8,What foods are highest in polyunsaturated fatty acids?,outputs/alpha_search/auto_all/masked_wavs/utt01081_a0.6_m01.wav
1081,0.6,0.4,2,3,8,What foods are highest in polyunsaturated fatty acids?,outputs/alpha_search/auto_all/masked_wavs/utt01081_a0.6_m02.wav
1081,0.7,0.30000000000000004,0,2,8,What foods are highest in polyunsaturated fatty acids?,outputs/alpha_search/auto_all/masked_wavs/utt01081_a0.7_m00.wav
1081,0.7,0.30000000000000004,1,5,8,What foods are highest in polyunsaturated fatty acids?,outputs/alpha_search/auto_all/masked_wavs/utt01081_a0.7_m01.wav
1081,0.7,0.30000000000000004,2,4,8,What foods are highest in polyunsaturated fatty acids?,outputs/alpha_search/auto_all/masked_wavs/utt01081_a0.7_m02.wav
1081,0.8,0.19999999999999996,0,5,8,What foods are highest in polyunsaturated fatty acids?,outputs/alpha_search/auto_all/masked_wavs/utt01081_a0.8_m00.wav
1081,0.8,0.19999999999999996,1,4,8,What foods are highest in polyunsaturated fatty acids?,outputs/alpha_search/auto_all/masked_wavs/utt01081_a0.8_m01.wav
1081,0.8,0.19999999999999996,2,7,8,What foods are highest in polyunsaturated fatty acids?,outputs/alpha_search/auto_all/masked_wavs/utt01081_a0.8_m02.wav
1081,0.9,0.09999999999999998,0,5,8,What foods are highest in polyunsaturated fatty acids?,outputs/alpha_search/auto_all/masked_wavs/utt01081_a0.9_m00.wav
1081,0.9,0.09999999999999998,1,4,8,What foods are highest in polyunsaturated fatty acids?,outputs/alpha_search/auto_all/masked_wavs/utt01081_a0.9_m01.wav
1081,0.9,0.09999999999999998,2,3,8,What foods are highest in polyunsaturated fatty acids?,outputs/alpha_search/auto_all/masked_wavs/utt01081_a0.9_m02.wav
1082,0.5,0.5,0,8,11,What human parasite infections are linked to heart and kidney pain?,outputs/alpha_search/auto_all/masked_wavs/utt01082_a0.5_m00.wav
1082,0.5,0.5,1,7,11,What human parasite infections are linked to heart and kidney pain?,outputs/alpha_search/auto_all/masked_wavs/utt01082_a0.5_m01.wav
1082,0.5,0.5,2,7,11,What human parasite infections are linked to heart and kidney pain?,outputs/alpha_search/auto_all/masked_wavs/utt01082_a0.5_m02.wav
1082,0.6,0.4,0,6,11,What human parasite infections are linked to heart and kidney pain?,outputs/alpha_search/auto_all/masked_wavs/utt01082_a0.6_m00.wav
1082,0.6,0.4,1,7,11,What human parasite infections are linked to heart and kidney pain?,outputs/alpha_search/auto_all/masked_wavs/utt01082_a0.6_m01.wav
1082,0.6,0.4,2,8,11,What human parasite infections are linked to heart and kidney pain?,outputs/alpha_search/auto_all/masked_wavs/utt01082_a0.6_m02.wav
1082,0.7,0.30000000000000004,0,5,11,What human parasite infections are linked to heart and kidney pain?,outputs/alpha_search/auto_all/masked_wavs/utt01082_a0.7_m00.wav
1082,0.7,0.30000000000000004,1,5,11,What human parasite infections are linked to heart and kidney pain?,outputs/alpha_search/auto_all/masked_wavs/utt01082_a0.7_m01.wav
1082,0.7,0.30000000000000004,2,4,11,What human parasite infections are linked to heart and kidney pain?,outputs/alpha_search/auto_all/masked_wavs/utt01082_a0.7_m02.wav
1082,0.8,0.19999999999999996,0,6,11,What human parasite infections are linked to heart and kidney pain?,outputs/alpha_search/auto_all/masked_wavs/utt01082_a0.8_m00.wav
1082,0.8,0.19999999999999996,1,6,11,What human parasite infections are linked to heart and kidney pain?,outputs/alpha_search/auto_all/masked_wavs/utt01082_a0.8_m01.wav
1082,0.8,0.19999999999999996,2,6,11,What human parasite infections are linked to heart and kidney pain?,outputs/alpha_search/auto_all/masked_wavs/utt01082_a0.8_m02.wav
1082,0.9,0.09999999999999998,0,4,11,What human parasite infections are linked to heart and kidney pain?,outputs/alpha_search/auto_all/masked_wavs/utt01082_a0.9_m00.wav
1082,0.9,0.09999999999999998,1,8,11,What human parasite infections are linked to heart and kidney pain?,outputs/alpha_search/auto_all/masked_wavs/utt01082_a0.9_m01.wav
1082,0.9,0.09999999999999998,2,4,11,What human parasite infections are linked to heart and kidney pain?,outputs/alpha_search/auto_all/masked_wavs/utt01082_a0.9_m02.wav
1083,0.5,0.5,0,3,6,How to become a better DJ?,outputs/alpha_search/auto_all/masked_wavs/utt01083_a0.5_m00.wav
1083,0.5,0.5,1,1,6,How to become a better DJ?,outputs/alpha_search/auto_all/masked_wavs/utt01083_a0.5_m01.wav
1083,0.5,0.5,2,3,6,How to become a better DJ?,outputs/alpha_search/auto_all/masked_wavs/utt01083_a0.5_m02.wav
1083,0.6,0.4,0,4,6,How to become a better DJ?,outputs/alpha_search/auto_all/masked_wavs/utt01083_a0.6_m00.wav
1083,0.6,0.4,1,5,6,How to become a better DJ?,outputs/alpha_search/auto_all/masked_wavs/utt01083_a0.6_m01.wav
1083,0.6,0.4,2,2,6,How to become a better DJ?,outputs/alpha_search/auto_all/masked_wavs/utt01083_a0.6_m02.wav
1083,0.7,0.30000000000000004,0,3,6,How to become a better DJ?,outputs/alpha_search/auto_all/masked_wavs/utt01083_a0.7_m00.wav
1083,0.7,0.30000000000000004,1,4,6,How to become a better DJ?,outputs/alpha_search/auto_all/masked_wavs/utt01083_a0.7_m01.wav
1083,0.7,0.30000000000000004,2,2,6,How to become a better DJ?,outputs/alpha_search/auto_all/masked_wavs/utt01083_a0.7_m02.wav
1083,0.8,0.19999999999999996,0,4,6,How to become a better DJ?,outputs/alpha_search/auto_all/masked_wavs/utt01083_a0.8_m00.wav
1083,0.8,0.19999999999999996,1,5,6,How to become a better DJ?,outputs/alpha_search/auto_all/masked_wavs/utt01083_a0.8_m01.wav
1083,0.8,0.19999999999999996,2,4,6,How to become a better DJ?,outputs/alpha_search/auto_all/masked_wavs/utt01083_a0.8_m02.wav
1083,0.9,0.09999999999999998,0,4,6,How to become a better DJ?,outputs/alpha_search/auto_all/masked_wavs/utt01083_a0.9_m00.wav
1083,0.9,0.09999999999999998,1,2,6,How to become a better DJ?,outputs/alpha_search/auto_all/masked_wavs/utt01083_a0.9_m01.wav
1083,0.9,0.09999999999999998,2,1,6,How to become a better DJ?,outputs/alpha_search/auto_all/masked_wavs/utt01083_a0.9_m02.wav
1084,0.5,0.5,0,6,16,"Generate more comprehensive details and examples on ""Leveraging Social Media for Keto Influence"" Use minimalist tone.",outputs/alpha_search/auto_all/masked_wavs/utt01084_a0.5_m00.wav
1084,0.5,0.5,1,7,16,"Generate more comprehensive details and examples on ""Leveraging Social Media for Keto Influence"" Use minimalist tone.",outputs/alpha_search/auto_all/masked_wavs/utt01084_a0.5_m01.wav
1084,0.5,0.5,2,8,16,"Generate more comprehensive details and examples on ""Leveraging Social Media for Keto Influence"" Use minimalist tone.",outputs/alpha_search/auto_all/masked_wavs/utt01084_a0.5_m02.wav
1084,0.6,0.4,0,6,16,"Generate more comprehensive details and examples on ""Leveraging Social Media for Keto Influence"" Use minimalist tone.",outputs/alpha_search/auto_all/masked_wavs/utt01084_a0.6_m00.wav
1084,0.6,0.4,1,10,16,"Generate more comprehensive details and examples on ""Leveraging Social Media for Keto Influence"" Use minimalist tone.",outputs/alpha_search/auto_all/masked_wavs/utt01084_a0.6_m01.wav
1084,0.6,0.4,2,7,16,"Generate more comprehensive details and examples on ""Leveraging Social Media for Keto Influence"" Use minimalist tone.",outputs/alpha_search/auto_all/masked_wavs/utt01084_a0.6_m02.wav
1084,0.7,0.30000000000000004,0,8,16,"Generate more comprehensive details and examples on ""Leveraging Social Media for Keto Influence"" Use minimalist tone.",outputs/alpha_search/auto_all/masked_wavs/utt01084_a0.7_m00.wav
1084,0.7,0.30000000000000004,1,9,16,"Generate more comprehensive details and examples on ""Leveraging Social Media for Keto Influence"" Use minimalist tone.",outputs/alpha_search/auto_all/masked_wavs/utt01084_a0.7_m01.wav
1084,0.7,0.30000000000000004,2,8,16,"Generate more comprehensive details and examples on ""Leveraging Social Media for Keto Influence"" Use minimalist tone.",outputs/alpha_search/auto_all/masked_wavs/utt01084_a0.7_m02.wav
1084,0.8,0.19999999999999996,0,11,16,"Generate more comprehensive details and examples on ""Leveraging Social Media for Keto Influence"" Use minimalist tone.",outputs/alpha_search/auto_all/masked_wavs/utt01084_a0.8_m00.wav
1084,0.8,0.19999999999999996,1,9,16,"Generate more comprehensive details and examples on ""Leveraging Social Media for Keto Influence"" Use minimalist tone.",outputs/alpha_search/auto_all/masked_wavs/utt01084_a0.8_m01.wav
1084,0.8,0.19999999999999996,2,5,16,"Generate more comprehensive details and examples on ""Leveraging Social Media for Keto Influence"" Use minimalist tone.",outputs/alpha_search/auto_all/masked_wavs/utt01084_a0.8_m02.wav
1084,0.9,0.09999999999999998,0,5,16,"Generate more comprehensive details and examples on ""Leveraging Social Media for Keto Influence"" Use minimalist tone.",outputs/alpha_search/auto_all/masked_wavs/utt01084_a0.9_m00.wav
1084,0.9,0.09999999999999998,1,11,16,"Generate more comprehensive details and examples on ""Leveraging Social Media for Keto Influence"" Use minimalist tone.",outputs/alpha_search/auto_all/masked_wavs/utt01084_a0.9_m01.wav
1084,0.9,0.09999999999999998,2,10,16,"Generate more comprehensive details and examples on ""Leveraging Social Media for Keto Influence"" Use minimalist tone.",outputs/alpha_search/auto_all/masked_wavs/utt01084_a0.9_m02.wav
1085,0.5,0.5,0,8,15,How to cut a piece of rectangular cloth to make it into a continuous length?,outputs/alpha_search/auto_all/masked_wavs/utt01085_a0.5_m00.wav
1085,0.5,0.5,1,7,15,How to cut a piece of rectangular cloth to make it into a continuous length?,outputs/alpha_search/auto_all/masked_wavs/utt01085_a0.5_m01.wav
1085,0.5,0.5,2,8,15,How to cut a piece of rectangular cloth to make it into a continuous length?,outputs/alpha_search/auto_all/masked_wavs/utt01085_a0.5_m02.wav
1085,0.6,0.4,0,7,15,How to cut a piece of rectangular cloth to make it into a continuous length?,outputs/alpha_search/auto_all/masked_wavs/utt01085_a0.6_m00.wav
1085,0.6,0.4,1,9,15,How to cut a piece of rectangular cloth to make it into a continuous length?,outputs/alpha_search/auto_all/masked_wavs/utt01085_a0.6_m01.wav
1085,0.6,0.4,2,6,15,How to cut a piece of rectangular cloth to make it into a continuous length?,outputs/alpha_search/auto_all/masked_wavs/utt01085_a0.6_m02.wav
1085,0.7,0.30000000000000004,0,8,15,How to cut a piece of rectangular cloth to make it into a continuous length?,outputs/alpha_search/auto_all/masked_wavs/utt01085_a0.7_m00.wav
1085,0.7,0.30000000000000004,1,7,15,How to cut a piece of rectangular cloth to make it into a continuous length?,outputs/alpha_search/auto_all/masked_wavs/utt01085_a0.7_m01.wav
1085,0.7,0.30000000000000004,2,6,15,How to cut a piece of rectangular cloth to make it into a continuous length?,outputs/alpha_search/auto_all/masked_wavs/utt01085_a0.7_m02.wav
1085,0.8,0.19999999999999996,0,6,15,How to cut a piece of rectangular cloth to make it into a continuous length?,outputs/alpha_search/auto_all/masked_wavs/utt01085_a0.8_m00.wav
1085,0.8,0.19999999999999996,1,7,15,How to cut a piece of rectangular cloth to make it into a continuous length?,outputs/alpha_search/auto_all/masked_wavs/utt01085_a0.8_m01.wav
1085,0.8,0.19999999999999996,2,11,15,How to cut a piece of rectangular cloth to make it into a continuous length?,outputs/alpha_search/auto_all/masked_wavs/utt01085_a0.8_m02.wav
1085,0.9,0.09999999999999998,0,9,15,How to cut a piece of rectangular cloth to make it into a continuous length?,outputs/alpha_search/auto_all/masked_wavs/utt01085_a0.9_m00.wav
1085,0.9,0.09999999999999998,1,13,15,How to cut a piece of rectangular cloth to make it into a continuous length?,outputs/alpha_search/auto_all/masked_wavs/utt01085_a0.9_m01.wav
1085,0.9,0.09999999999999998,2,8,15,How to cut a piece of rectangular cloth to make it into a continuous length?,outputs/alpha_search/auto_all/masked_wavs/utt01085_a0.9_m02.wav
1086,0.5,0.5,0,8,17,"What are the auspicious numbers found in Chinese and Xianxia mythology, and explain why they are auspicious?",outputs/alpha_search/auto_all/masked_wavs/utt01086_a0.5_m00.wav
1086,0.5,0.5,1,10,17,"What are the auspicious numbers found in Chinese and Xianxia mythology, and explain why they are auspicious?",outputs/alpha_search/auto_all/masked_wavs/utt01086_a0.5_m01.wav
1086,0.5,0.5,2,5,17,"What are the auspicious numbers found in Chinese and Xianxia mythology, and explain why they are auspicious?",outputs/alpha_search/auto_all/masked_wavs/utt01086_a0.5_m02.wav
1086,0.6,0.4,0,9,17,"What are the auspicious numbers found in Chinese and Xianxia mythology, and explain why they are auspicious?",outputs/alpha_search/auto_all/masked_wavs/utt01086_a0.6_m00.wav
1086,0.6,0.4,1,9,17,"What are the auspicious numbers found in Chinese and Xianxia mythology, and explain why they are auspicious?",outputs/alpha_search/auto_all/masked_wavs/utt01086_a0.6_m01.wav
1086,0.6,0.4,2,6,17,"What are the auspicious numbers found in Chinese and Xianxia mythology, and explain why they are auspicious?",outputs/alpha_search/auto_all/masked_wavs/utt01086_a0.6_m02.wav
1086,0.7,0.30000000000000004,0,6,17,"What are the auspicious numbers found in Chinese and Xianxia mythology, and explain why they are auspicious?",outputs/alpha_search/auto_all/masked_wavs/utt01086_a0.7_m00.wav
1086,0.7,0.30000000000000004,1,9,17,"What are the auspicious numbers found in Chinese and Xianxia mythology, and explain why they are auspicious?",outputs/alpha_search/auto_all/masked_wavs/utt01086_a0.7_m01.wav
1086,0.7,0.30000000000000004,2,7,17,"What are the auspicious numbers found in Chinese and Xianxia mythology, and explain why they are auspicious?",outputs/alpha_search/auto_all/masked_wavs/utt01086_a0.7_m02.wav
1086,0.8,0.19999999999999996,0,9,17,"What are the auspicious numbers found in Chinese and Xianxia mythology, and explain why they are auspicious?",outputs/alpha_search/auto_all/masked_wavs/utt01086_a0.8_m00.wav
1086,0.8,0.19999999999999996,1,5,17,"What are the auspicious numbers found in Chinese and Xianxia mythology, and explain why they are auspicious?",outputs/alpha_search/auto_all/masked_wavs/utt01086_a0.8_m01.wav
1086,0.8,0.19999999999999996,2,10,17,"What are the auspicious numbers found in Chinese and Xianxia mythology, and explain why they are auspicious?",outputs/alpha_search/auto_all/masked_wavs/utt01086_a0.8_m02.wav
1086,0.9,0.09999999999999998,0,11,17,"What are the auspicious numbers found in Chinese and Xianxia mythology, and explain why they are auspicious?",outputs/alpha_search/auto_all/masked_wavs/utt01086_a0.9_m00.wav
1086,0.9,0.09999999999999998,1,8,17,"What are the auspicious numbers found in Chinese and Xianxia mythology, and explain why they are auspicious?",outputs/alpha_search/auto_all/masked_wavs/utt01086_a0.9_m01.wav
1086,0.9,0.09999999999999998,2,8,17,"What are the auspicious numbers found in Chinese and Xianxia mythology, and explain why they are auspicious?",outputs/alpha_search/auto_all/masked_wavs/utt01086_a0.9_m02.wav
1087,0.5,0.5,0,3,12,"Please introduce the knowledge of router in detail, include Principles, functions, etc.",outputs/alpha_search/auto_all/masked_wavs/utt01087_a0.5_m00.wav
1087,0.5,0.5,1,6,12,"Please introduce the knowledge of router in detail, include Principles, functions, etc.",outputs/alpha_search/auto_all/masked_wavs/utt01087_a0.5_m01.wav
1087,0.5,0.5,2,9,12,"Please introduce the knowledge of router in detail, include Principles, functions, etc.",outputs/alpha_search/auto_all/masked_wavs/utt01087_a0.5_m02.wav
1087,0.6,0.4,0,4,12,"Please introduce the knowledge of router in detail, include Principles, functions, etc.",outputs/alpha_search/auto_all/masked_wavs/utt01087_a0.6_m00.wav
1087,0.6,0.4,1,3,12,"Please introduce the knowledge of router in detail, include Principles, functions, etc.",outputs/alpha_search/auto_all/masked_wavs/utt01087_a0.6_m01.wav
1087,0.6,0.4,2,4,12,"Please introduce the knowledge of router in detail, include Principles, functions, etc.",outputs/alpha_search/auto_all/masked_wavs/utt01087_a0.6_m02.wav
1087,0.7,0.30000000000000004,0,8,12,"Please introduce the knowledge of router in detail, include Principles, functions, etc.",outputs/alpha_search/auto_all/masked_wavs/utt01087_a0.7_m00.wav
1087,0.7,0.30000000000000004,1,7,12,"Please introduce the knowledge of router in detail, include Principles, functions, etc.",outputs/alpha_search/auto_all/masked_wavs/utt01087_a0.7_m01.wav
1087,0.7,0.30000000000000004,2,7,12,"Please introduce the knowledge of router in detail, include Principles, functions, etc.",outputs/alpha_search/auto_all/masked_wavs/utt01087_a0.7_m02.wav
1087,0.8,0.19999999999999996,0,8,12,"Please introduce the knowledge of router in detail, include Principles, functions, etc.",outputs/alpha_search/auto_all/masked_wavs/utt01087_a0.8_m00.wav
1087,0.8,0.19999999999999996,1,6,12,"Please introduce the knowledge of router in detail, include Principles, functions, etc.",outputs/alpha_search/auto_all/masked_wavs/utt01087_a0.8_m01.wav
1087,0.8,0.19999999999999996,2,3,12,"Please introduce the knowledge of router in detail, include Principles, functions, etc.",outputs/alpha_search/auto_all/masked_wavs/utt01087_a0.8_m02.wav
1087,0.9,0.09999999999999998,0,7,12,"Please introduce the knowledge of router in detail, include Principles, functions, etc.",outputs/alpha_search/auto_all/masked_wavs/utt01087_a0.9_m00.wav
1087,0.9,0.09999999999999998,1,3,12,"Please introduce the knowledge of router in detail, include Principles, functions, etc.",outputs/alpha_search/auto_all/masked_wavs/utt01087_a0.9_m01.wav
1087,0.9,0.09999999999999998,2,6,12,"Please introduce the knowledge of router in detail, include Principles, functions, etc.",outputs/alpha_search/auto_all/masked_wavs/utt01087_a0.9_m02.wav
1088,0.5,0.5,0,5,12,"Based on current biblical knowledge, when would governments turn against popular religion?",outputs/alpha_search/auto_all/masked_wavs/utt01088_a0.5_m00.wav
1088,0.5,0.5,1,5,12,"Based on current biblical knowledge, when would governments turn against popular religion?",outputs/alpha_search/auto_all/masked_wavs/utt01088_a0.5_m01.wav
1088,0.5,0.5,2,5,12,"Based on current biblical knowledge, when would governments turn against popular religion?",outputs/alpha_search/auto_all/masked_wavs/utt01088_a0.5_m02.wav
1088,0.6,0.4,0,8,12,"Based on current biblical knowledge, when would governments turn against popular religion?",outputs/alpha_search/auto_all/masked_wavs/utt01088_a0.6_m00.wav
1088,0.6,0.4,1,7,12,"Based on current biblical knowledge, when would governments turn against popular religion?",outputs/alpha_search/auto_all/masked_wavs/utt01088_a0.6_m01.wav
1088,0.6,0.4,2,5,12,"Based on current biblical knowledge, when would governments turn against popular religion?",outputs/alpha_search/auto_all/masked_wavs/utt01088_a0.6_m02.wav
1088,0.7,0.30000000000000004,0,7,12,"Based on current biblical knowledge, when would governments turn against popular religion?",outputs/alpha_search/auto_all/masked_wavs/utt01088_a0.7_m00.wav
1088,0.7,0.30000000000000004,1,5,12,"Based on current biblical knowledge, when would governments turn against popular religion?",outputs/alpha_search/auto_all/masked_wavs/utt01088_a0.7_m01.wav
1088,0.7,0.30000000000000004,2,8,12,"Based on current biblical knowledge, when would governments turn against popular religion?",outputs/alpha_search/auto_all/masked_wavs/utt01088_a0.7_m02.wav
1088,0.8,0.19999999999999996,0,6,12,"Based on current biblical knowledge, when would governments turn against popular religion?",outputs/alpha_search/auto_all/masked_wavs/utt01088_a0.8_m00.wav
1088,0.8,0.19999999999999996,1,9,12,"Based on current biblical knowledge, when would governments turn against popular religion?",outputs/alpha_search/auto_all/masked_wavs/utt01088_a0.8_m01.wav
1088,0.8,0.19999999999999996,2,7,12,"Based on current biblical knowledge, when would governments turn against popular religion?",outputs/alpha_search/auto_all/masked_wavs/utt01088_a0.8_m02.wav
1088,0.9,0.09999999999999998,0,4,12,"Based on current biblical knowledge, when would governments turn against popular religion?",outputs/alpha_search/auto_all/masked_wavs/utt01088_a0.9_m00.wav
1088,0.9,0.09999999999999998,1,6,12,"Based on current biblical knowledge, when would governments turn against popular religion?",outputs/alpha_search/auto_all/masked_wavs/utt01088_a0.9_m01.wav
1088,0.9,0.09999999999999998,2,4,12,"Based on current biblical knowledge, when would governments turn against popular religion?",outputs/alpha_search/auto_all/masked_wavs/utt01088_a0.9_m02.wav
1089,0.5,0.5,0,5,8,"Does ""One Country, Two Systems"" violate Westphalian sovereignty?",outputs/alpha_search/auto_all/masked_wavs/utt01089_a0.5_m00.wav
1089,0.5,0.5,1,4,8,"Does ""One Country, Two Systems"" violate Westphalian sovereignty?",outputs/alpha_search/auto_all/masked_wavs/utt01089_a0.5_m01.wav
1089,0.5,0.5,2,4,8,"Does ""One Country, Two Systems"" violate Westphalian sovereignty?",outputs/alpha_search/auto_all/masked_wavs/utt01089_a0.5_m02.wav
1089,0.6,0.4,0,4,8,"Does ""One Country, Two Systems"" violate Westphalian sovereignty?",outputs/alpha_search/auto_all/masked_wavs/utt01089_a0.6_m00.wav
1089,0.6,0.4,1,6,8,"Does ""One Country, Two Systems"" violate Westphalian sovereignty?",outputs/alpha_search/auto_all/masked_wavs/utt01089_a0.6_m01.wav
1089,0.6,0.4,2,2,8,"Does ""One Country, Two Systems"" violate Westphalian sovereignty?",outputs/alpha_search/auto_all/masked_wavs/utt01089_a0.6_m02.wav
1089,0.7,0.30000000000000004,0,5,8,"Does ""One Country, Two Systems"" violate Westphalian sovereignty?",outputs/alpha_search/auto_all/masked_wavs/utt01089_a0.7_m00.wav
1089,0.7,0.30000000000000004,1,3,8,"Does ""One Country, Two Systems"" violate Westphalian sovereignty?",outputs/alpha_search/auto_all/masked_wavs/utt01089_a0.7_m01.wav
1089,0.7,0.30000000000000004,2,3,8,"Does ""One Country, Two Systems"" violate Westphalian sovereignty?",outputs/alpha_search/auto_all/masked_wavs/utt01089_a0.7_m02.wav
1089,0.8,0.19999999999999996,0,4,8,"Does ""One Country, Two Systems"" violate Westphalian sovereignty?",outputs/alpha_search/auto_all/masked_wavs/utt01089_a0.8_m00.wav
1089,0.8,0.19999999999999996,1,5,8,"Does ""One Country, Two Systems"" violate Westphalian sovereignty?",outputs/alpha_search/auto_all/masked_wavs/utt01089_a0.8_m01.wav
1089,0.8,0.19999999999999996,2,3,8,"Does ""One Country, Two Systems"" violate Westphalian sovereignty?",outputs/alpha_search/auto_all/masked_wavs/utt01089_a0.8_m02.wav
1089,0.9,0.09999999999999998,0,4,8,"Does ""One Country, Two Systems"" violate Westphalian sovereignty?",outputs/alpha_search/auto_all/masked_wavs/utt01089_a0.9_m00.wav
1089,0.9,0.09999999999999998,1,4,8,"Does ""One Country, Two Systems"" violate Westphalian sovereignty?",outputs/alpha_search/auto_all/masked_wavs/utt01089_a0.9_m01.wav
