sample_id,dataset_config,boundary_idx,transcript,audio_column,raw_time_sec,refined_time_sec,raw_flux,refined_flux,delta_time_ms
341,single_sentence_500,3,AND THEN WHAT HAPPENS THEN,audio__original,0.725714,0.79627,2.287587881088257,0.1186237633228302,70.55600000000007
341,single_sentence_500,4,AND THEN WHAT HAPPENS THEN,audio__original,1.229683,0.967619,6.5724616050720215,0.6637836694717407,-262.0640000000001
341,single_sentence_500,5,AND THEN WHAT HAPPENS THEN,audio__original,1.330476,1.330476,6.8652119636535645,6.8652119636535645,0.0
341,single_sentence_500,6,AND THEN WHAT HAPPENS THEN,audio__original,1.451429,1.411111,77.6644058227539,8.946610450744629,-40.318000000000076
341,single_sentence_500,7,AND THEN WHAT HAPPENS THEN,audio__original,1.814286,1.814286,3.8651866912841797,3.8651866912841797,0.0
341,single_sentence_500,8,AND THEN WHAT HAPPENS THEN,audio__original,1.955397,1.874762,4.715647220611572,1.1438415050506592,-80.63500000000002
341,single_sentence_500,9,AND THEN WHAT HAPPENS THEN,audio__original,2.479524,2.5075,0.04053455963730812,0.009932237677276134,27.97599999999978
342,single_sentence_500,0,AND WE PASSED ON NOW SEARS,audio__original,0.32044,0.300438,0.05321173742413521,0.06516217440366745,-20.00200000000002
342,single_sentence_500,1,AND WE PASSED ON NOW SEARS,audio__original,0.400549,0.400549,3.0165607929229736,3.0165607929229736,0.0
342,single_sentence_500,2,AND WE PASSED ON NOW SEARS,audio__original,0.480659,0.460632,4.121498107910156,9.222296714782715,-20.027000000000015
342,single_sentence_500,3,AND WE PASSED ON NOW SEARS,audio__original,0.520714,0.580797,7.9208879470825195,2.524953842163086,60.083
342,single_sentence_500,4,AND WE PASSED ON NOW SEARS,audio__original,0.700962,0.600824,42.0622444152832,1.0096871852874756,-100.13799999999995
342,single_sentence_500,5,AND WE PASSED ON NOW SEARS,audio__original,0.961319,0.961319,1.1713545322418213,1.1713545322418213,0.0
342,single_sentence_500,6,AND WE PASSED ON NOW SEARS,audio__original,1.061456,1.041429,30.79848861694336,46.332027435302734,-20.027000000000015
342,single_sentence_500,7,AND WE PASSED ON NOW SEARS,audio__original,1.181621,1.241703,12.083378791809082,1.2631996870040894,60.081999999999965
342,single_sentence_500,8,AND WE PASSED ON NOW SEARS,audio__original,2.543489,1.697875,249.1570281982422,0.06690019369125366,-845.614
342,single_sentence_500,9,AND WE PASSED ON NOW SEARS,audio__original,2.663654,2.723736,132.2591094970703,6.407328128814697,60.081999999999965
342,single_sentence_500,10,AND WE PASSED ON NOW SEARS,audio__original,2.863929,2.863929,1.406907320022583,1.406907320022583,0.0
342,single_sentence_500,11,AND WE PASSED ON NOW SEARS,audio__original,3.48478,3.53675,0.24472445249557495,0.051032546907663345,51.96999999999985
343,single_sentence_500,0,AT ONE OF THE OPEN WINDOWS,audio__original,0.26184,0.181812,8.4830904006958,0.10903283208608627,-80.02800000000002
343,single_sentence_500,1,AT ONE OF THE OPEN WINDOWS,audio__original,0.322264,0.32625,0.11649727821350098,0.09179066866636276,3.9859999999999896
343,single_sentence_500,2,AT ONE OF THE OPEN WINDOWS,audio__original,0.463255,0.398687,2.766164779663086,0.08346422016620636,-64.56799999999996
343,single_sentence_500,3,AT ONE OF THE OPEN WINDOWS,audio__original,0.563962,0.563962,30.42281723022461,30.42281723022461,0.0
343,single_sentence_500,4,AT ONE OF THE OPEN WINDOWS,audio__original,0.604245,0.604245,45.047149658203125,45.047149658203125,0.0
343,single_sentence_500,5,AT ONE OF THE OPEN WINDOWS,audio__original,0.644528,0.66467,0.556311845779419,14.363759994506836,20.141999999999992
343,single_sentence_500,6,AT ONE OF THE OPEN WINDOWS,audio__original,0.704953,0.704953,316.2127380371094,316.2127380371094,0.0
343,single_sentence_500,7,AT ONE OF THE OPEN WINDOWS,audio__original,0.765377,0.785519,8.657892227172852,4.345271110534668,20.141999999999992
343,single_sentence_500,8,AT ONE OF THE OPEN WINDOWS,audio__original,0.886226,0.829812,14.419292449951172,0.21609388291835785,-56.413999999999966
343,single_sentence_500,9,AT ONE OF THE OPEN WINDOWS,audio__original,1.107783,1.148066,11.65356731414795,7.463757514953613,40.28300000000007
343,single_sentence_500,10,AT ONE OF THE OPEN WINDOWS,audio__original,1.228632,1.188349,490.33282470703125,6.272782325744629,-40.282999999999845
343,single_sentence_500,11,AT ONE OF THE OPEN WINDOWS,audio__original,1.772453,1.692438,71.19174194335938,5.5659074783325195,-80.01499999999994
344,single_sentence_500,0,BY WE'LL GO TO WAR WITH EM,audio__original,0.342787,0.26275,32.43498229980469,0.0006177491159178317,-80.03700000000002
344,single_sentence_500,1,BY WE'LL GO TO WAR WITH EM,audio__original,0.483934,0.625082,71.30792999267578,18.977277755737305,141.14800000000005
344,single_sentence_500,2,BY WE'LL GO TO WAR WITH EM,audio__original,0.846885,0.773687,1.3103291988372803,0.00023078618687577546,-73.19799999999998
344,single_sentence_500,3,BY WE'LL GO TO WAR WITH EM,audio__original,1.048525,1.048525,4.3655524253845215,4.3655524253845215,0.0
344,single_sentence_500,4,BY WE'LL GO TO WAR WITH EM,audio__original,1.088852,1.088852,33.81211853027344,33.81211853027344,0.0
344,single_sentence_500,5,BY WE'LL GO TO WAR WITH EM,audio__original,1.149344,1.189672,21.46230697631836,89.78559875488281,40.328000000000145
344,single_sentence_500,6,BY WE'LL GO TO WAR WITH EM,audio__original,1.23,1.23,21.26627540588379,21.26627540588379,0.0
344,single_sentence_500,7,BY WE'LL GO TO WAR WITH EM,audio__original,1.270328,1.28041,11.928099632263184,10.411301612854004,10.082000000000146
344,single_sentence_500,8,BY WE'LL GO TO WAR WITH EM,audio__original,1.371148,1.33082,21.419692993164062,1.735730767250061,-40.328000000000145
344,single_sentence_500,9,BY WE'LL GO TO WAR WITH EM,audio__original,1.492131,1.552623,29.186504364013672,66.27298736572266,60.49199999999999
344,single_sentence_500,10,BY WE'LL GO TO WAR WITH EM,audio__original,1.592951,1.582869,31.10365104675293,7.416758060455322,-10.081999999999924
344,single_sentence_500,11,BY WE'LL GO TO WAR WITH EM,audio__original,1.713934,1.89541,4.106954574584961,0.03923317417502403,181.47599999999997
344,single_sentence_500,12,BY WE'LL GO TO WAR WITH EM,audio__original,1.955902,1.955902,0.0034525117371231318,0.0034525117371231318,0.0
344,single_sentence_500,13,BY WE'LL GO TO WAR WITH EM,audio__original,1.99623,2.004188,0.0006119086756370962,0.0005366446566767991,7.958000000000132
345,single_sentence_500,0,CHOP IT COMMANDED A RANGER,audio__original,0.460865,0.380812,32.5837287902832,0.23132188618183136,-80.05300000000004
345,single_sentence_500,1,CHOP IT COMMANDED A RANGER,audio__original,0.681278,0.705313,0.610080897808075,0.6126824617385864,24.03499999999992
345,single_sentence_500,2,CHOP IT COMMANDED A RANGER,audio__original,0.801504,0.801504,48.6419677734375,48.6419677734375,0.0
345,single_sentence_500,3,CHOP IT COMMANDED A RANGER,audio__original,0.901692,0.901692,0.04694964364171028,0.04694964364171028,0.0
345,single_sentence_500,4,CHOP IT COMMANDED A RANGER,audio__original,1.50282,1.097875,1.692812442779541,0.0003650493163149804,-404.9450000000001
345,single_sentence_500,5,CHOP IT COMMANDED A RANGER,audio__original,1.863496,1.863496,11.139793395996094,11.139793395996094,0.0
345,single_sentence_500,6,CHOP IT COMMANDED A RANGER,audio__original,1.923609,1.923609,87.56515502929688,87.56515502929688,0.0
345,single_sentence_500,7,CHOP IT COMMANDED A RANGER,audio__original,1.943647,1.943647,26.595233917236328,26.595233917236328,0.0
345,single_sentence_500,8,CHOP IT COMMANDED A RANGER,audio__original,2.003759,1.993741,91.7816390991211,75.96651458740234,-10.018000000000082
345,single_sentence_500,9,CHOP IT COMMANDED A RANGER,audio__original,2.324361,2.404313,9.856986045837402,0.23192313313484192,79.95200000000003
346,single_sentence_500,0,COME ALONG SO THEY GOT OUT,audio__original,0.281579,0.201563,22.375011444091797,0.11279326677322388,-80.01600000000003
346,single_sentence_500,1,COME ALONG SO THEY GOT OUT,audio__original,0.402256,0.412312,4.108614921569824,7.6840105056762695,10.05600000000001
346,single_sentence_500,2,COME ALONG SO THEY GOT OUT,audio__original,0.462594,0.462594,26.234670639038086,26.234670639038086,0.0
346,single_sentence_500,3,COME ALONG SO THEY GOT OUT,audio__original,0.804511,0.844737,1.9329676628112793,1.612890601158142,40.225999999999985
346,single_sentence_500,4,COME ALONG SO THEY GOT OUT,audio__original,1.769925,0.945301,102.76543426513672,0.13375437259674072,-824.624
346,single_sentence_500,5,COME ALONG SO THEY GOT OUT,audio__original,1.830263,1.830263,43.23939514160156,43.23939514160156,0.0
346,single_sentence_500,6,COME ALONG SO THEY GOT OUT,audio__original,1.930827,1.910714,5.748263835906982,7.255848407745361,-20.11300000000005
346,single_sentence_500,7,COME ALONG SO THEY GOT OUT,audio__original,2.031391,2.051504,3.66241455078125,3.728998899459839,20.112999999999825
346,single_sentence_500,8,COME ALONG SO THEY GOT OUT,audio__original,2.131955,2.111842,145.2436065673828,49.92319869995117,-20.112999999999825
346,single_sentence_500,9,COME ALONG SO THEY GOT OUT,audio__original,2.31297,2.31297,68.86518096923828,68.86518096923828,0.0
346,single_sentence_500,10,COME ALONG SO THEY GOT OUT,audio__original,2.453759,2.453759,45.20307159423828,45.20307159423828,0.0
347,single_sentence_500,0,DRESS THE RIGHT FOOT FIRST,audio__original,0.201429,0.121375,0.6692664623260498,0.007341213058680296,-80.054
347,single_sentence_500,1,DRESS THE RIGHT FOOT FIRST,audio__original,0.423,0.443143,1.8901441097259521,0.08794370293617249,20.143000000000022
347,single_sentence_500,2,DRESS THE RIGHT FOOT FIRST,audio__original,0.483429,0.483429,0.16944588720798492,0.16944588720798492,0.0
347,single_sentence_500,3,DRESS THE RIGHT FOOT FIRST,audio__original,0.543857,0.543857,4.395331382751465,4.395331382751465,0.0
347,single_sentence_500,4,DRESS THE RIGHT FOOT FIRST,audio__original,0.664714,0.604286,24.822999954223633,0.8353106379508972,-60.42800000000004
347,single_sentence_500,5,DRESS THE RIGHT FOOT FIRST,audio__original,0.886286,0.906429,0.17855076491832733,0.03422575816512108,20.143000000000022
347,single_sentence_500,6,DRESS THE RIGHT FOOT FIRST,audio__original,1.027286,1.006687,0.03457881510257721,0.012386748567223549,-20.598999999999812
347,single_sentence_500,7,DRESS THE RIGHT FOOT FIRST,audio__original,1.228714,1.269,0.02937065064907074,0.03710833936929703,40.285999999999824
347,single_sentence_500,8,DRESS THE RIGHT FOOT FIRST,audio__original,1.450286,1.35325,46.808837890625,0.008111638016998768,-97.0359999999999
347,single_sentence_500,9,DRESS THE RIGHT FOOT FIRST,audio__original,1.953857,2.033812,0.018227476626634598,0.003326654201373458,79.95500000000023
348,single_sentence_500,0,EXTRACTS FROM ADAM'S DIARY,audio__original,0.403125,0.483125,52.934810638427734,0.02045590803027153,80.00000000000001
348,single_sentence_500,1,EXTRACTS FROM ADAM'S DIARY,audio__original,0.987656,1.007812,7.055424690246582,5.430972576141357,20.155999999999953
348,single_sentence_500,2,EXTRACTS FROM ADAM'S DIARY,audio__original,1.088437,1.088437,0.05771203339099884,0.05771203339099884,0.0
348,single_sentence_500,3,EXTRACTS FROM ADAM'S DIARY,audio__original,1.249688,1.249688,1.5236642360687256,1.5236642360687256,0.0
348,single_sentence_500,4,EXTRACTS FROM ADAM'S DIARY,audio__original,1.45125,1.330313,53.97772216796875,0.026152953505516052,-120.93699999999986
348,single_sentence_500,5,EXTRACTS FROM ADAM'S DIARY,audio__original,1.753594,1.77375,6.159930229187012,0.04401133581995964,20.155999999999842
348,single_sentence_500,6,EXTRACTS FROM ADAM'S DIARY,audio__original,1.834219,1.793906,116.69298553466797,0.07391531020402908,-40.313000000000045
348,single_sentence_500,7,EXTRACTS FROM ADAM'S DIARY,audio__original,2.217188,2.257188,1.1274540424346924,0.04030175879597664,40.000000000000036
349,single_sentence_500,0,HATRED CEASES BY LOVE THIS,audio__original,0.381152,0.301125,3.9530768394470215,0.30655133724212646,-80.02700000000002
349,single_sentence_500,1,HATRED CEASES BY LOVE THIS,audio__original,0.702121,0.722125,2.1675961017608643,0.42427876591682434,20.004000000000023
349,single_sentence_500,2,HATRED CEASES BY LOVE THIS,audio__original,0.842545,0.762303,115.22535705566406,12.017313003540039,-80.24200000000003
349,single_sentence_500,3,HATRED CEASES BY LOVE THIS,audio__original,1.183576,1.203636,34.90957260131836,10.017351150512695,20.059999999999967
349,single_sentence_500,4,HATRED CEASES BY LOVE THIS,audio__original,1.303939,1.263818,46.145469665527344,0.4676283597946167,-40.12099999999985
349,single_sentence_500,5,HATRED CEASES BY LOVE THIS,audio__original,1.384182,1.394212,12.766982078552246,17.347810745239258,10.029999999999983
349,single_sentence_500,6,HATRED CEASES BY LOVE THIS,audio__original,1.544667,1.544667,75.6134262084961,75.6134262084961,0.0
349,single_sentence_500,7,HATRED CEASES BY LOVE THIS,audio__original,1.785394,1.795424,0.33157530426979065,0.2172982096672058,10.029999999999983
349,single_sentence_500,8,HATRED CEASES BY LOVE THIS,audio__original,2.848606,2.037875,46.862525939941406,0.0016348760109394789,-810.7310000000001
349,single_sentence_500,9,HATRED CEASES BY LOVE THIS,audio__original,3.189636,3.249625,2.6395909786224365,0.780535101890564,59.98899999999985
350,single_sentence_500,0,HE HAD REVERENCE FOR HELEN,audio__original,0.544821,0.464813,0.9498600959777832,0.08576400578022003,-80.00800000000002
350,single_sentence_500,1,HE HAD REVERENCE FOR HELEN,audio__original,0.585179,0.585179,31.634445190429688,31.634445190429688,0.0
350,single_sentence_500,2,HE HAD REVERENCE FOR HELEN,audio__original,0.645714,0.645714,6.494208335876465,6.494208335876465,0.0
350,single_sentence_500,3,HE HAD REVERENCE FOR HELEN,audio__original,0.726429,0.726429,19.363821029663086,19.363821029663086,0.0
350,single_sentence_500,4,HE HAD REVERENCE FOR HELEN,audio__original,0.827321,0.807143,11.212580680847168,9.701900482177734,-20.17799999999992
350,single_sentence_500,5,HE HAD REVERENCE FOR HELEN,audio__original,1.251071,1.27125,4.09632682800293,3.558885097503662,20.178999999999945
350,single_sentence_500,6,HE HAD REVERENCE FOR HELEN,audio__original,1.311607,1.311607,1.3690142631530762,1.3690142631530762,0.0
350,single_sentence_500,7,HE HAD REVERENCE FOR HELEN,audio__original,1.4125,1.4125,3.5988035202026367,3.5988035202026367,0.0
350,single_sentence_500,8,HE HAD REVERENCE FOR HELEN,audio__original,1.473036,1.473036,7.156747817993164,7.156747817993164,0.0
350,single_sentence_500,9,HE HAD REVERENCE FOR HELEN,audio__original,1.735357,1.815313,0.8849729895591736,1.1400814056396484,79.95599999999992
351,single_sentence_500,0,HERE IS A NARROW CORNER AS,audio__original,0.363243,0.283187,9.41994571685791,1.993805170059204,-80.05599999999995
351,single_sentence_500,1,HERE IS A NARROW CORNER AS,audio__original,0.605405,0.625586,90.70304107666016,44.54291915893555,20.181000000000004
351,single_sentence_500,2,HERE IS A NARROW CORNER AS,audio__original,0.706306,0.706306,81.69517517089844,81.69517517089844,0.0
351,single_sentence_500,3,HERE IS A NARROW CORNER AS,audio__original,0.787027,0.787027,31.57811737060547,31.57811737060547,0.0
351,single_sentence_500,4,HERE IS A NARROW CORNER AS,audio__original,0.847568,0.847568,54.329795837402344,54.329795837402344,0.0
351,single_sentence_500,5,HERE IS A NARROW CORNER AS,audio__original,0.867748,0.867748,29.10110092163086,29.10110092163086,0.0
351,single_sentence_500,6,HERE IS A NARROW CORNER AS,audio__original,0.968649,0.948468,123.34062957763672,27.196605682373047,-20.181000000000004
351,single_sentence_500,7,HERE IS A NARROW CORNER AS,audio__original,1.230991,1.291532,46.164268493652344,0.614082932472229,60.540999999999954
351,single_sentence_500,8,HERE IS A NARROW CORNER AS,audio__original,1.392432,1.331892,68.35537719726562,108.66864013671875,-60.539999999999814
351,single_sentence_500,9,HERE IS A NARROW CORNER AS,audio__original,1.715315,1.745586,27.763916015625,32.50492858886719,30.271000000000157
351,single_sentence_500,10,HERE IS A NARROW CORNER AS,audio__original,1.856577,1.846486,39.378360748291016,39.2001953125,-10.09099999999985
351,single_sentence_500,11,HERE IS A NARROW CORNER AS,audio__original,2.038198,2.118187,30.11819076538086,1.4663714170455933,79.98899999999986
352,single_sentence_500,0,I AM WRITE WELL AND HEARTY,audio__original,0.682742,0.602688,8.10295581817627,4.1827850341796875,-80.05399999999996
352,single_sentence_500,1,I AM WRITE WELL AND HEARTY,audio__original,0.702823,0.702823,33.69861602783203,33.69861602783203,0.0
352,single_sentence_500,2,I AM WRITE WELL AND HEARTY,audio__original,0.843387,0.843387,19.834550857543945,19.834550857543945,0.0
352,single_sentence_500,3,I AM WRITE WELL AND HEARTY,audio__original,0.903629,0.913669,11.854782104492188,3.823500156402588,10.039999999999939
352,single_sentence_500,4,I AM WRITE WELL AND HEARTY,audio__original,0.983952,0.983952,11.561769485473633,11.561769485473633,0.0
352,single_sentence_500,5,I AM WRITE WELL AND HEARTY,audio__original,1.184758,1.184758,0.6164063215255737,0.6164063215255737,0.0
352,single_sentence_500,6,I AM WRITE WELL AND HEARTY,audio__original,1.285161,1.245,135.53970336914062,10.90454387664795,-40.16099999999989
352,single_sentence_500,7,I AM WRITE WELL AND HEARTY,audio__original,1.56629,1.586371,12.649234771728516,19.032848358154297,20.081000000000017
352,single_sentence_500,8,I AM WRITE WELL AND HEARTY,audio__original,1.626532,1.626532,9.485174179077148,9.485174179077148,0.0
352,single_sentence_500,9,I AM WRITE WELL AND HEARTY,audio__original,1.726935,1.726935,13.70413589477539,13.70413589477539,0.0
352,single_sentence_500,10,I AM WRITE WELL AND HEARTY,audio__original,1.807258,1.787177,33.9354248046875,8.036423683166504,-20.081000000000017
352,single_sentence_500,11,I AM WRITE WELL AND HEARTY,audio__original,2.128548,2.2085,9.835994720458984,0.7538861036300659,79.95200000000003
353,single_sentence_500,0,I REJECT RICHES AND REALMS,audio__original,0.180738,0.116687,61.63652801513672,0.010472537018358707,-64.05100000000002
353,single_sentence_500,1,I REJECT RICHES AND REALMS,audio__original,0.20082,0.240984,75.43211364746094,23.317625045776367,40.16400000000001
353,single_sentence_500,2,I REJECT RICHES AND REALMS,audio__original,0.321311,0.31127,4.669332981109619,3.2374351024627686,-10.041000000000022
353,single_sentence_500,3,I REJECT RICHES AND REALMS,audio__original,0.763115,0.763115,0.60471111536026,0.60471111536026,0.0
353,single_sentence_500,4,I REJECT RICHES AND REALMS,audio__original,0.92377,0.893648,8.205787658691406,1.1825700998306274,-30.121999999999982
353,single_sentence_500,5,I REJECT RICHES AND REALMS,audio__original,1.245082,1.245082,4.619656085968018,4.619656085968018,0.0
353,single_sentence_500,6,I REJECT RICHES AND REALMS,audio__original,1.305328,1.285246,5.034083843231201,7.439301013946533,-20.081999999999933
353,single_sentence_500,7,I REJECT RICHES AND REALMS,audio__original,1.405738,1.405738,1.5377025604248047,1.5377025604248047,0.0
353,single_sentence_500,8,I REJECT RICHES AND REALMS,audio__original,1.506148,1.486066,31.93494987487793,1.5292739868164062,-20.081999999999933
353,single_sentence_500,9,I REJECT RICHES AND REALMS,audio__original,1.907787,1.98775,1.0908712148666382,0.014959532767534256,79.96300000000001
354,single_sentence_500,0,INDEED JUST AT THIS MOMENT,audio__original,0.5225,0.4545,43.61237716674805,0.116923488676548,-67.99999999999994
354,single_sentence_500,1,INDEED JUST AT THIS MOMENT,audio__original,0.864135,0.874183,10.874073028564453,5.450969219207764,10.048000000000057
354,single_sentence_500,2,INDEED JUST AT THIS MOMENT,audio__original,1.045,1.004808,28.287826538085938,0.21535111963748932,-40.19200000000001
354,single_sentence_500,3,INDEED JUST AT THIS MOMENT,audio__original,1.205769,1.205769,0.4661273956298828,0.4661273956298828,0.0
354,single_sentence_500,4,INDEED JUST AT THIS MOMENT,audio__original,1.266058,1.266058,5.612865447998047,5.612865447998047,0.0
354,single_sentence_500,5,INDEED JUST AT THIS MOMENT,audio__original,1.326346,1.326346,0.8025223016738892,0.8025223016738892,0.0
354,single_sentence_500,6,INDEED JUST AT THIS MOMENT,audio__original,1.386635,1.366538,21.183259963989258,2.2684669494628906,-20.09700000000003
354,single_sentence_500,7,INDEED JUST AT THIS MOMENT,audio__original,1.507212,1.507212,6.324482440948486,6.324482440948486,0.0
354,single_sentence_500,8,INDEED JUST AT THIS MOMENT,audio__original,1.587596,1.5675,52.496646881103516,40.33295440673828,-20.096000000000114
354,single_sentence_500,9,INDEED JUST AT THIS MOMENT,audio__original,1.868942,1.948937,10.59431266784668,0.7237361073493958,79.99499999999982
355,single_sentence_500,0,LIMITATIONS OF THIS SYSTEM,audio__original,0.382176,0.302125,64.21475219726562,0.014354622922837734,-80.05100000000004
355,single_sentence_500,1,LIMITATIONS OF THIS SYSTEM,audio__original,1.146527,1.20687,11.620007514953613,12.44520092010498,60.34300000000003
355,single_sentence_500,2,LIMITATIONS OF THIS SYSTEM,audio__original,1.42813,1.295313,143.6593780517578,0.035492315888404846,-132.81699999999995
355,single_sentence_500,3,LIMITATIONS OF THIS SYSTEM,audio__original,1.508588,1.508588,1.6612927913665771,1.6612927913665771,0.0
355,single_sentence_500,4,LIMITATIONS OF THIS SYSTEM,audio__original,1.60916,1.589046,36.98427200317383,65.77947235107422,-20.113999999999965
355,single_sentence_500,5,LIMITATIONS OF THIS SYSTEM,audio__original,1.749962,1.749962,20.17462158203125,20.17462158203125,0.0
355,single_sentence_500,6,LIMITATIONS OF THIS SYSTEM,audio__original,1.83042,1.83042,2.726731777191162,2.726731777191162,0.0
355,single_sentence_500,7,LIMITATIONS OF THIS SYSTEM,audio__original,2.152252,2.23225,0.38454967737197876,0.18290452659130096,79.99800000000023
356,single_sentence_500,0,LO BODY AND SOUL THIS LAND,audio__original,0.583321,0.503313,28.053089141845703,0.25204163789749146,-80.00799999999997
356,single_sentence_500,1,LO BODY AND SOUL THIS LAND,audio__original,0.663779,0.864924,9.549583435058594,1.344167947769165,201.145
356,single_sentence_500,2,LO BODY AND SOUL THIS LAND,audio__original,0.965496,0.945382,0.7223072648048401,0.04667055234313011,-20.114000000000075
356,single_sentence_500,3,LO BODY AND SOUL THIS LAND,audio__original,1.20687,1.216927,3.3126027584075928,1.6074362993240356,10.056999999999983
356,single_sentence_500,4,LO BODY AND SOUL THIS LAND,audio__original,1.267214,1.267214,2.7788617610931396,2.7788617610931396,0.0
356,single_sentence_500,5,LO BODY AND SOUL THIS LAND,audio__original,1.347672,1.347672,0.35421445965766907,0.35421445965766907,0.0
356,single_sentence_500,6,LO BODY AND SOUL THIS LAND,audio__original,1.42813,1.387901,5.626370429992676,1.4726769924163818,-40.22899999999985
356,single_sentence_500,7,LO BODY AND SOUL THIS LAND,audio__original,1.629275,1.665312,1.1722755432128906,0.2049146145582199,36.03699999999988
356,single_sentence_500,8,LO BODY AND SOUL THIS LAND,audio__original,1.709733,1.709733,21.05531883239746,21.05531883239746,0.0
356,single_sentence_500,9,LO BODY AND SOUL THIS LAND,audio__original,1.870649,1.870649,1.212419033050537,1.212419033050537,0.0
356,single_sentence_500,10,LO BODY AND SOUL THIS LAND,audio__original,1.971221,1.930992,6.954695701599121,1.6741012334823608,-40.22899999999985
356,single_sentence_500,11,LO BODY AND SOUL THIS LAND,audio__original,2.23271,2.228687,1.7045806646347046,0.8294260501861572,-4.02300000000011
357,single_sentence_500,0,MANUFACTURERS AND THE LIKE,audio__original,0.461933,0.381875,35.50403594970703,1.2918015718460083,-80.05799999999996
357,single_sentence_500,1,MANUFACTURERS AND THE LIKE,audio__original,1.305462,1.34563,38.89874267578125,14.979287147521973,40.168000000000205
357,single_sentence_500,2,MANUFACTURERS AND THE LIKE,audio__original,1.646891,1.461937,1.0661362409591675,0.002829665318131447,-184.95400000000006
357,single_sentence_500,3,MANUFACTURERS AND THE LIKE,audio__original,1.747311,1.767395,12.733955383300781,2.24843430519104,20.08399999999999
357,single_sentence_500,4,MANUFACTURERS AND THE LIKE,audio__original,1.807563,1.807563,32.1123046875,32.1123046875,0.0
357,single_sentence_500,5,MANUFACTURERS AND THE LIKE,audio__original,1.867815,1.867815,0.23692679405212402,0.23692679405212402,0.0
357,single_sentence_500,6,MANUFACTURERS AND THE LIKE,audio__original,1.948151,1.907983,43.71783447265625,99.36038970947266,-40.16799999999998
357,single_sentence_500,7,MANUFACTURERS AND THE LIKE,audio__original,2.108824,2.188813,0.1040559858083725,0.0530751496553421,79.98900000000032
358,single_sentence_500,0,NEXT AN ENGLISHMAN OF RANK,audio__original,0.322807,0.24275,49.352169036865234,55.797122955322266,-80.05700000000002
358,single_sentence_500,1,NEXT AN ENGLISHMAN OF RANK,audio__original,0.685965,0.717938,1.211408019065857,0.006026009563356638,31.972999999999917
358,single_sentence_500,2,NEXT AN ENGLISHMAN OF RANK,audio__original,0.968421,0.948246,28.301769256591797,35.0332145690918,-20.174999999999944
358,single_sentence_500,3,NEXT AN ENGLISHMAN OF RANK,audio__original,1.049123,1.059211,0.9751483201980591,8.706155776977539,10.087999999999875
358,single_sentence_500,4,NEXT AN ENGLISHMAN OF RANK,audio__original,1.190351,1.133812,22.077404022216797,46.42482376098633,-56.538999999999895
358,single_sentence_500,5,NEXT AN ENGLISHMAN OF RANK,audio__original,1.59386,1.603947,10.91275405883789,226.00416564941406,10.086999999999957
358,single_sentence_500,6,NEXT AN ENGLISHMAN OF RANK,audio__original,1.654386,1.654386,19.687009811401367,19.687009811401367,0.0
358,single_sentence_500,7,NEXT AN ENGLISHMAN OF RANK,audio__original,1.714912,1.714912,5.924108982086182,5.924108982086182,0.0
358,single_sentence_500,8,NEXT AN ENGLISHMAN OF RANK,audio__original,1.835965,1.825877,34.772823333740234,147.8077392578125,-10.088000000000097
358,single_sentence_500,9,NEXT AN ENGLISHMAN OF RANK,audio__original,2.118421,2.122375,0.0065831709653139114,0.002281174063682556,3.953999999999791
359,single_sentence_500,0,NO MAN WILL PLEASE ME MORE,audio__original,0.242222,0.162188,15.950061798095703,49.65650939941406,-80.03399999999999
359,single_sentence_500,1,NO MAN WILL PLEASE ME MORE,audio__original,0.322963,0.393611,8.678985595703125,1.9728840589523315,70.64799999999998
359,single_sentence_500,2,NO MAN WILL PLEASE ME MORE,audio__original,0.625741,0.575278,6.201321601867676,0.37715089321136475,-50.46300000000004
359,single_sentence_500,3,NO MAN WILL PLEASE ME MORE,audio__original,0.827593,0.85787,6.048995018005371,4.678696632385254,30.276999999999997
359,single_sentence_500,4,NO MAN WILL PLEASE ME MORE,audio__original,0.948704,0.928519,7.868729114532471,7.973705768585205,-20.18500000000001
359,single_sentence_500,5,NO MAN WILL PLEASE ME MORE,audio__original,1.09,1.106,0.053447380661964417,0.02757689356803894,16.000000000000014
359,single_sentence_500,6,NO MAN WILL PLEASE ME MORE,audio__original,1.170741,1.13037,0.8279908299446106,1.9198925495147705,-40.37099999999994
359,single_sentence_500,7,NO MAN WILL PLEASE ME MORE,audio__original,1.412963,1.433148,0.9730656743049622,0.09335972368717194,20.18500000000012
359,single_sentence_500,8,NO MAN WILL PLEASE ME MORE,audio__original,1.493704,1.473519,16.49798583984375,22.59928321838379,-20.184999999999896
359,single_sentence_500,9,NO MAN WILL PLEASE ME MORE,audio__original,1.554259,1.574444,1.5469257831573486,2.4009337425231934,20.184999999999896
359,single_sentence_500,10,NO MAN WILL PLEASE ME MORE,audio__original,1.695556,1.655185,3.1129050254821777,8.00732707977295,-40.37100000000016
359,single_sentence_500,11,NO MAN WILL PLEASE ME MORE,audio__original,1.857037,1.937,1.047572135925293,0.09895757585763931,79.96300000000001
360,single_sentence_500,0,OF LIBERTY OR INDIFFERENCE,audio__original,0.28068,0.200625,259.29931640625,0.04011518880724907,-80.05499999999999
360,single_sentence_500,1,OF LIBERTY OR INDIFFERENCE,audio__original,0.340825,0.340825,2.802772045135498,2.802772045135498,0.0
